NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,CTL,STAT,CONST,SAMP_EN,RH,CPLX_LOCAL,GROUP
PORT.SETERRSTATUS,20D,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TX8B10BEN,20D,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXCOMINIT,20D,0,3,3,port,rw,1'b1,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXCOMSAS,20D,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXCOMWAKE,20D,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDEEMPH,20D,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDETECTRX,20D,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDIFFPD,20D,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYBYPASS,20D,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYEN,20D,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYHOLD,20D,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYOVRDEN,20D,0,12,12,port,rw,1'b1,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYSRESET,20D,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYUPDOWN,20D,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXELECIDLE,20D,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXINHIBIT,20E,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPCSRESET,20E,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPDELECIDLEMODE,20E,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHALIGN,20E,0,3,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHALIGNEN,20E,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHDLYPD,20E,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHDLYRESET,20E,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHDLYTSTCLK,20E,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHINIT,20E,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHOVRDEN,20E,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPISOPD,20E,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPMARESET,20E,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPOLARITY,20E,0,12,12,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPOSTCURSORINV,20E,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPRBSFORCEERR,20E,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPRECURSORINV,20E,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSTARTSEQ,20F,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSWING,20F,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXUSERRDY,20F,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.GTRSVD,210,0,0,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PCSRSVDIN,211,0,0,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TSTIN,212,0,0,15,port,rw,16'hFFFF,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TSTIN,213,1,0,3,port,rw,4'hF,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXELECIDLEMODE,213,0,4,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPD,213,0,6,7,port,rw,C_PD,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYSCLKSEL,213,0,8,9,port,rw,C_RXSYSCLKSEL,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPIPPMEN,213,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPIPPMOVRDEN,213,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPIPPMPD,213,0,12,12,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPIPPMSEL,213,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPD,213,0,14,15,port,rw,C_PD,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYSCLKSEL,214,0,0,1,port,rw,C_TXSYSCLKSEL,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.LOOPBACK,214,0,2,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDLEVEL,214,0,5,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOUTCLKSEL,214,0,8,10,port,rw,3'h2,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPRBSSEL,214,0,11,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXRATE,215,0,0,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXBUFDIFFCTRL,215,0,3,5,port,rw,4'h4,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXHEADER,215,0,6,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXMARGIN,215,0,9,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXRATEMODE,215,0,12,12,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXOUTCLKSEL,215,0,13,15,port,rw,3'h2,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPRBSSEL,216,0,0,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXRATE,216,0,3,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMLFOVRDEN,216,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMOSINTNTRLEN,216,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMRESET,216,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXDIFFCTRL,216,0,9,12,port,rw,4'hC,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PCSRSVDIN2,217,0,0,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDIN0,217,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDIN1,217,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDIN2,217,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDIN3,217,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDIN4,217,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYNCALLIN,217,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYNCIN,217,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDI,218,0,0,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPOSTCURSOR,218,0,4,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYNCMODE,218,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPRECURSOR,219,0,0,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXMAINCURSOR,219,0,5,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSEQUENCE,21A,0,0,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TX8B10BBYPASS,21A,0,7,10,port,rw,4'hF,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXCHARISK,21A,0,11,14,port,rw,,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXADAPTSELTEST,21B,0,0,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTID0,21C,0,0,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTPD,21C,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXPIPPMSTEPSIZE,21C,0,5,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTCFG,21C,0,10,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSCALRESET,21C,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTEN,21C,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTHOLD,21D,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTNTRLEN,21D,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTOVRDEN,21D,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTSTROBE,21D,0,3,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTTESTOVRDEN,21D,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.EYESCANDATAERROR,21E,0,0,0,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.PHYSTATUS,21E,0,1,1,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXBYTEISALIGNED,21E,0,2,2,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXBYTEREALIGN,21E,0,3,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDRLOCK,21E,0,4,4,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHANBONDSEQ,21E,0,5,5,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHANISALIGNED,21E,0,6,6,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHANREALIGN,21E,0,7,7,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCOMINITDET,21E,0,8,8,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCOMMADET,21E,0,9,9,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCOMSASDET,21E,0,10,10,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCOMWAKEDET,21E,0,11,11,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXDATAVALID,21E,0,12,13,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXHEADERVALID,21E,0,14,14,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOUTCLKFABRIC,21E,0,15,15,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOUTCLKPCS,21F,0,0,0,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHALIGNDONE,21F,0,1,1,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXPRBSERR,21F,0,2,2,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXRATEDONE,21F,0,3,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXRESETDONE,21F,0,4,4,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXSTARTOFSEQ,21F,0,5,6,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXVALID,21F,0,7,7,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXGEARBOXREADY,21F,0,8,8,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXOUTCLKFABRIC,21F,0,9,9,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXOUTCLKPCS,21F,0,10,10,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHALIGNDONE,21F,0,11,11,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXPHINITDONE,21F,0,12,12,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXRATEDONE,21F,0,13,13,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXRESETDONE,21F,0,14,14,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXCOMFINISH,21F,0,15,15,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXDLYSRESETDONE,220,0,0,0,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.PCSRSVDOUT,221,0,0,15,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCLKCORCNT,222,0,0,1,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXBUFSTATUS,222,0,2,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXBUFSTATUS,222,0,4,6,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXSTATUS,222,0,7,9,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTDONE,222,0,10,10,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXDLYSRESETDONE,222,0,11,11,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXELECIDLE,222,0,12,12,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDOUT0,222,0,13,13,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.PMARSVDOUT1,222,0,14,14,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDO,223,0,0,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHMONITOR,223,0,4,8,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHSLIPMONITOR,223,0,9,13,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.DMONITOROUT,224,0,0,14,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHARISCOMMA,225,0,0,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXNOTINTABLE,225,0,4,7,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXHEADER,225,0,8,10,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTSTARTED,226,0,0,0,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTSTROBEDONE,226,0,1,1,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSINTSTROBESTARTED,226,0,2,2,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXPMARESETDONE,226,0,3,3,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYNCDONE,226,0,4,4,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.RXSYNCOUT,226,0,5,5,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXPMARESETDONE,226,0,6,6,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYNCDONE,226,0,7,7,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYNCOUT,226,0,8,8,port,r,,y,0,1,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYNCALLIN,227,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYNCIN,227,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.TXSYNCMODE,227,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
LOGIC.MGT_RESET_CTRL,300,0,0,0,logic,rw,0,y,1,0,0,0,1,1,
LOGIC.MGT_ERRCNT_RESET_CTRL,300,0,1,1,logic,rw,0,y,1,0,0,0,1,1,
LOGIC.ERR_INJECT_CTRL,300,0,2,2,logic,rw,0,y,1,0,0,0,0,1,
LOGIC.TXPAT_ID,300,0,3,6,logic,rw,4'h1,y,1,0,0,0,0,1,
LOGIC.RXPAT_ID,300,0,7,10,logic,rw,4'h1,y,1,0,0,0,0,1,
LOGIC.LINK,302,0,0,0,logic,r,,y,0,1,0,1,0,1,
LOGIC.MGT_RESET_STAT,302,0,1,1,logic,r,,y,0,1,0,0,1,1,
LOGIC.MGT_ERRCNT_RESET_STAT,302,0,2,2,logic,r,,y,0,1,0,0,1,1,
LOGIC.ALL_DATA_WIDTHS,302,0,3,3,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXWORD_COUNT,303,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXWORD_COUNT,304,1,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXWORD_COUNT,305,2,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.ERRBIT_COUNT,306,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.ERRBIT_COUNT,307,1,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.ERRBIT_COUNT,308,2,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXUSRCLK_FREQ_CNT,30E,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXUSRCLK_FREQ_TUNE,30F,0,0,15,logic,rw,15'h4000,y,1,0,0,0,0,1,
LOGIC.RXUSRCLK2_FREQ_CNT,310,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.RXUSRCLK2_FREQ_TUNE,311,0,0,15,logic,rw,15'h4000,y,1,0,0,0,0,1,
LOGIC.TXUSRCLK_FREQ_CNT,312,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.TXUSRCLK_FREQ_TUNE,313,0,0,15,logic,rw,15'h4000,y,1,0,0,0,0,1,
LOGIC.TXUSRCLK2_FREQ_CNT,314,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.TXUSRCLK2_FREQ_TUNE,315,0,0,15,logic,rw,15'h4000,y,1,0,0,0,0,1,
LOGIC.TIMER,316,0,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.TIMER,317,1,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.TIMER,318,2,0,15,logic,r,,y,0,1,0,0,0,1,
LOGIC.MGT_COORDINATE,319,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MGT_NUMBER,31A,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MAX_REFCLK_FREQ,31B,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MAX_REFCLK_FREQ,31C,1,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MAX_LINERATE,31D,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MAX_LINERATE,31E,1,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.MAX_LINERATE,31F,2,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.PROTOCOL_ENUM,320,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.SILICON_VERSION,333,0,0,15,status,r,,y,0,1,1,0,0,1,
LOGIC.TXERRFWD_SEL,334,0,0,7,logic,rw,0,y,1,0,0,0,0,0,
LOGIC.TXERRFWD_EN,334,0,8,8,logic,rw,0,y,1,0,0,0,0,0,
LOGIC.DEVICE_FAMILY,344,0,0,15,status,r ,,y,0,1,1,0,0,0,
LOGIC.DEVICE_TYPE,345,0,0,15,status,r ,,y,0,1,1,0,0,0,
LOGIC.DEVICE_PACKAGE,346,0,0,15,status,r ,,y,0,1,1,0,0,0,
DRP.PMA_RSV2_BIT4,82,0,4,4,alias,rw,,y,1,0,0,0,0,0,
DRP.ES_UT_SIGN,03B,0,8,8,alias,rw,,y,0,0,0,0,0,0,
DRP.RX_CTLE_STAGE1,02A,0,4,7,attr,rw,,y,0,0,0,0,0,0,
DRP.RX_CTLE_STAGE2,02B,0,4,7,attr,rw,,y,0,0,0,0,0,0,
DRP.RX_CTLE_STAGE3,08E,0,5,8,attr,rw,,y,0,0,0,0,0,0,
